VehicleID,InhouseSellerID,BuyerID,ModelID,SaleDate,BuyDate
<br>350280,71,71,102,2014-11-10,2014-11-10
<br>350281,71,71,102,2014-11-10,2014-11-10
<br>350282,71,71,102,2014-11-10,2014-11-10
<br>350283,71,71,102,2014-11-10,2014-11-10
<br>350284,71,71,102,2014-11-10,2014-11-10
<br>350285,71,71,102,2014-11-10,2014-11-10
<br>350286,71,71,102,2014-11-10,2014-11-10
<br>350287,71,71,102,2014-11-10,2014-11-10
<br>350293,71,71,102,2014-11-10,2014-11-10
<br>350294,71,71,102,2014-11-10,2014-11-10
<br>350295,71,71,102,2014-11-10,2014-11-10
<br>350296,71,71,102,2014-11-10,2014-11-10
<br>350297,71,71,102,2014-11-10,2014-11-10
<br>350298,71,71,102,2014-11-10,2014-11-10
<br>350299,71,71,102,2014-11-10,2014-11-10
<br>350300,71,71,102,2014-11-10,2014-11-10
<br>350306,71,71,102,2014-11-10,2014-11-10
<br>350307,71,71,102,2014-11-10,2014-11-10
<br>350308,71,71,102,2014-11-10,2014-11-10
<br>350309,71,71,102,2014-11-10,2014-11-10
<br>350310,71,71,102,2014-11-10,2014-11-10
<br>350311,71,71,102,2014-11-10,2014-11-10
<br>350312,71,71,102,2014-11-10,2014-11-10
<br>350313,71,71,102,2014-11-10,2014-11-10
<br>350320,71,71,25,2014-11-10,2014-11-10
<br>350321,71,71,25,2014-11-10,2014-11-10
<br>350322,71,71,25,2014-11-10,2014-11-10
<br>350323,71,71,25,2014-11-10,2014-11-10
<br>350331,71,71,26,2014-11-10,2014-11-10
<br>350332,71,71,26,2014-11-10,2014-11-10
<br>350333,71,71,26,2014-11-10,2014-11-10
<br>350334,71,71,26,2014-11-10,2014-11-10
<br>350335,71,71,26,2014-11-10,2014-11-10
<br>350336,71,71,26,2014-11-10,2014-11-10
<br>350337,71,71,26,2014-11-10,2014-11-10
<br>350338,71,71,26,2014-11-10,2014-11-10
<br>350339,71,71,26,2014-11-10,2014-11-10
<br>350340,71,71,26,2014-11-10,2014-11-10
<br>350341,71,71,26,2014-11-10,2014-11-10
<br>350342,71,71,26,2014-11-10,2014-11-10
<br>350343,71,71,26,2014-11-10,2014-11-10
<br>350344,71,71,26,2014-11-10,2014-11-10
<br>350345,71,71,26,2014-11-10,2014-11-10
<br>350346,71,71,26,2014-11-10,2014-11-10
<br>350347,71,71,26,2014-11-10,2014-11-10
<br>350368,82,277,251,2014-11-11,2014-11-11
<br>350369,82,277,251,2014-11-11,2014-11-11
<br>350370,82,277,251,2014-11-11,2014-11-11
<br>350385,821,40,107,2014-11-11,2014-11-11
<br>350386,821,40,107,2014-11-11,2014-11-11
<br>350387,821,40,107,2014-11-11,2014-11-11
<br>350388,821,40,107,2014-11-11,2014-11-11
<br>350389,821,40,107,2014-11-11,2014-11-11
<br>350390,821,40,107,2014-11-11,2014-11-11
<br>350391,821,40,107,2014-11-11,2014-11-11
<br>350392,821,40,107,2014-11-11,2014-11-11
<br>350405,821,40,107,2014-11-11,2014-11-11
<br>350406,821,40,107,2014-11-11,2014-11-11
<br>350407,821,40,107,2014-11-11,2014-11-11
<br>350408,821,40,107,2014-11-11,2014-11-11
<br>350409,821,40,107,2014-11-11,2014-11-11
<br>350410,821,40,107,2014-11-11,2014-11-11
<br>350411,821,40,107,2014-11-11,2014-11-11
<br>350412,821,40,107,2014-11-11,2014-11-11
<br>350425,821,40,107,2014-11-11,2014-11-11
<br>350426,821,40,107,2014-11-11,2014-11-11
<br>350427,821,40,107,2014-11-11,2014-11-11
<br>350428,821,40,107,2014-11-11,2014-11-11
<br>350429,821,40,107,2014-11-11,2014-11-11
<br>350430,821,40,107,2014-11-11,2014-11-11
<br>350431,821,40,107,2014-11-11,2014-11-11
<br>350432,821,40,107,2014-11-11,2014-11-11
<br>350563,71,108,121,2014-11-12,2014-11-12
<br>350564,71,108,121,2014-11-12,2014-11-12
<br>350787,71,71,95,2014-11-14,2014-11-14
<br>350788,71,71,95,2014-11-14,2014-11-14
<br>350789,71,71,95,2014-11-14,2014-11-14
<br>350843,82,245,29,2014-11-14,2014-11-14
<br>350844,82,245,29,2014-11-14,2014-11-14
<br>350845,82,245,29,2014-11-14,2014-11-14
<br>350846,82,245,29,2014-11-14,2014-11-14
<br>350847,82,245,29,2014-11-14,2014-11-14
<br>350848,82,245,29,2014-11-14,2014-11-14
<br>350849,82,245,29,2014-11-14,2014-11-14
<br>350850,82,245,29,2014-11-14,2014-11-14
<br>350851,82,245,29,2014-11-14,2014-11-14
<br>350852,82,245,29,2014-11-14,2014-11-14
<br>350853,82,245,29,2014-11-14,2014-11-14
<br>350854,82,245,29,2014-11-14,2014-11-14
<br>350855,82,245,29,2014-11-14,2014-11-14
<br>350856,82,245,29,2014-11-14,2014-11-14
<br>350857,82,245,29,2014-11-14,2014-11-14
<br>350858,82,245,29,2014-11-14,2014-11-14
<br>350859,82,245,29,2014-11-14,2014-11-14
<br>350860,82,245,29,2014-11-14,2014-11-14
<br>350861,82,245,29,2014-11-14,2014-11-14
<br>350862,82,245,29,2014-11-14,2014-11-14
<br>350863,82,245,29,2014-11-14,2014-11-14
<br>350864,82,245,29,2014-11-14,2014-11-14
<br>350865,82,245,29,2014-11-14,2014-11-14
<br>350866,82,245,29,2014-11-14,2014-11-14
<br>350867,82,245,29,2014-11-14,2014-11-14
<br>350868,82,245,29,2014-11-14,2014-11-14
<br>350869,82,245,29,2014-11-14,2014-11-14
<br>350870,82,245,29,2014-11-14,2014-11-14
<br>350871,82,245,29,2014-11-14,2014-11-14
<br>350872,82,245,29,2014-11-14,2014-11-14
<br>350873,82,245,29,2014-11-14,2014-11-14
<br>350874,82,245,29,2014-11-14,2014-11-14
<br>350915,71,35,29,2014-11-14,2014-11-14
<br>350916,71,35,29,2014-11-14,2014-11-14
<br>350917,71,35,29,2014-11-14,2014-11-14
<br>350918,71,35,29,2014-11-14,2014-11-14
<br>350919,71,35,29,2014-11-14,2014-11-14
<br>350920,71,35,29,2014-11-14,2014-11-14
<br>350921,71,35,29,2014-11-14,2014-11-14
<br>350922,71,35,29,2014-11-14,2014-11-14
<br>350923,71,35,29,2014-11-14,2014-11-14
<br>350924,71,35,29,2014-11-14,2014-11-14
<br>350925,71,35,29,2014-11-14,2014-11-14
<br>350926,71,35,29,2014-11-14,2014-11-14
<br>350927,71,35,29,2014-11-14,2014-11-14
<br>350928,71,35,29,2014-11-14,2014-11-14
<br>350929,71,35,29,2014-11-14,2014-11-14
<br>350930,71,35,29,2014-11-14,2014-11-14
<br>351006,71,35,25,2014-11-17,2014-11-17
<br>351007,71,35,25,2014-11-17,2014-11-17
<br>351008,71,35,25,2014-11-17,2014-11-17
<br>351009,71,35,25,2014-11-17,2014-11-17
<br>351010,71,35,25,2014-11-17,2014-11-17
<br>351011,71,35,25,2014-11-17,2014-11-17
<br>351012,71,35,25,2014-11-17,2014-11-17
<br>351013,71,35,25,2014-11-17,2014-11-17
<br>351014,71,35,25,2014-11-17,2014-11-17
<br>351015,71,35,25,2014-11-17,2014-11-17
<br>351016,71,35,25,2014-11-17,2014-11-17
<br>351017,71,35,26,2014-11-17,2014-11-17
<br>351018,71,35,26,2014-11-17,2014-11-17
<br>351019,71,35,26,2014-11-17,2014-11-17
<br>351020,71,35,26,2014-11-17,2014-11-17
<br>351021,71,35,26,2014-11-17,2014-11-17
<br>351022,71,35,26,2014-11-17,2014-11-17
<br>351023,71,35,26,2014-11-17,2014-11-17
<br>351024,71,35,26,2014-11-17,2014-11-17
<br>351025,71,35,26,2014-11-17,2014-11-17
<br>351026,71,35,26,2014-11-17,2014-11-17
<br>351027,71,35,25,2014-11-17,2014-11-17
<br>351028,71,35,25,2014-11-17,2014-11-17
<br>351029,71,35,25,2014-11-17,2014-11-17
<br>351030,71,35,25,2014-11-17,2014-11-17
<br>351031,71,35,25,2014-11-17,2014-11-17
<br>351032,71,35,25,2014-11-17,2014-11-17
<br>351033,71,35,25,2014-11-17,2014-11-17
<br>351177,821,40,151,2014-11-17,2014-11-17
<br>351178,821,40,151,2014-11-17,2014-11-17
<br>351179,821,40,151,2014-11-17,2014-11-17
<br>351180,821,40,151,2014-11-17,2014-11-17
<br>351181,821,40,151,2014-11-17,2014-11-17
<br>351182,821,40,151,2014-11-17,2014-11-17
<br>351183,821,40,151,2014-11-17,2014-11-17
<br>351195,82,285,26,2014-11-17,2014-11-17
<br>351196,82,285,26,2014-11-17,2014-11-17
<br>351197,82,285,26,2014-11-17,2014-11-17
<br>351198,82,285,26,2014-11-17,2014-11-17
<br>351199,82,285,26,2014-11-17,2014-11-17
<br>351200,82,285,26,2014-11-17,2014-11-17
<br>351201,82,285,26,2014-11-17,2014-11-17
<br>351202,82,285,26,2014-11-17,2014-11-17
<br>351203,82,285,26,2014-11-17,2014-11-17
<br>351204,82,285,26,2014-11-17,2014-11-17
<br>351205,82,285,26,2014-11-17,2014-11-17
<br>351206,82,285,26,2014-11-17,2014-11-17
<br>351207,82,285,26,2014-11-17,2014-11-17
<br>351208,82,285,26,2014-11-17,2014-11-17
<br>351508,82,40,47,2014-11-19,2014-11-19
<br>351546,821,91,47,2014-11-19,2014-11-19
<br>351547,821,91,47,2014-11-19,2014-11-19
<br>351509,82,40,47,2014-11-19,2014-11-19
<br>351548,821,91,47,2014-11-19,2014-11-19
<br>351510,82,40,47,2014-11-19,2014-11-19
<br>351549,821,91,47,2014-11-19,2014-11-19
<br>351550,821,91,47,2014-11-19,2014-11-19
<br>351551,821,91,47,2014-11-19,2014-11-19
<br>351511,82,40,47,2014-11-19,2014-11-19
<br>351512,82,40,47,2014-11-19,2014-11-19
<br>351513,82,40,47,2014-11-19,2014-11-19
<br>351552,821,91,47,2014-11-19,2014-11-19
<br>351514,82,40,47,2014-11-19,2014-11-19
<br>351515,82,40,47,2014-11-19,2014-11-19
<br>351553,821,91,47,2014-11-19,2014-11-19
<br>351516,82,40,47,2014-11-19,2014-11-19
<br>351517,82,40,47,2014-11-19,2014-11-19
<br>351989,71,37,47,2014-11-20,2014-11-19
<br>352002,71,37,47,2014-11-20,2014-11-19
<br>352003,71,37,47,2014-11-20,2014-11-19
<br>352004,71,37,47,2014-11-20,2014-11-19
<br>351990,71,37,47,2014-11-20,2014-11-19
<br>351991,71,37,47,2014-11-20,2014-11-19
<br>351992,71,37,47,2014-11-20,2014-11-19
<br>351993,71,37,47,2014-11-20,2014-11-19
<br>351994,71,37,47,2014-11-20,2014-11-19
<br>351995,71,37,47,2014-11-20,2014-11-19
<br>351996,71,37,47,2014-11-20,2014-11-19
<br>351997,71,37,47,2014-11-20,2014-11-19
<br>351998,71,37,47,2014-11-20,2014-11-19
<br>351999,71,37,47,2014-11-20,2014-11-19
<br>352000,71,37,47,2014-11-20,2014-11-19
<br>352001,71,37,47,2014-11-20,2014-11-19
<br>352005,71,37,47,2014-11-20,2014-11-19
<br>351525,82,40,47,2014-11-19,2014-11-19
<br>351526,82,40,47,2014-11-19,2014-11-19
<br>351527,82,40,47,2014-11-19,2014-11-19
<br>351528,82,40,47,2014-11-19,2014-11-19
<br>351529,82,40,47,2014-11-19,2014-11-19
<br>351530,82,40,47,2014-11-19,2014-11-19
<br>351531,82,40,47,2014-11-19,2014-11-19
<br>351532,82,40,47,2014-11-19,2014-11-19
<br>351533,82,40,47,2014-11-19,2014-11-19
<br>351471,82,277,47,2014-11-19,2014-11-19
<br>351472,82,277,47,2014-11-19,2014-11-19
<br>351473,82,277,47,2014-11-19,2014-11-19
<br>351474,82,277,47,2014-11-19,2014-11-19
<br>351475,82,277,47,2014-11-19,2014-11-19
<br>351476,82,277,47,2014-11-19,2014-11-19
<br>351521,82,40,47,2014-11-19,2014-11-19
<br>351522,82,40,47,2014-11-19,2014-11-19
<br>352013,71,37,47,2014-11-20,2014-11-19
<br>351477,82,277,47,2014-11-19,2014-11-19
<br>351478,82,277,47,2014-11-19,2014-11-19
<br>352012,71,37,47,2014-11-20,2014-11-19
<br>352011,71,37,47,2014-11-20,2014-11-19
<br>351523,82,40,47,2014-11-19,2014-11-19
<br>351465,82,277,47,2014-11-19,2014-11-19
<br>351466,82,277,47,2014-11-19,2014-11-19
<br>351467,82,277,47,2014-11-19,2014-11-19
<br>351468,82,277,47,2014-11-19,2014-11-19
<br>351469,82,277,47,2014-11-19,2014-11-19
<br>351470,82,277,47,2014-11-19,2014-11-19
<br>352010,71,37,47,2014-11-20,2014-11-19
<br>351518,82,40,47,2014-11-19,2014-11-19
<br>351519,82,40,47,2014-11-19,2014-11-19
<br>351520,82,40,47,2014-11-19,2014-11-19
<br>352009,71,37,47,2014-11-20,2014-11-19
<br>352008,71,37,47,2014-11-20,2014-11-19
<br>352007,71,37,47,2014-11-20,2014-11-19
<br>352006,71,37,47,2014-11-20,2014-11-19
<br>351524,82,40,47,2014-11-19,2014-11-19
<br>351479,82,277,47,2014-11-19,2014-11-19
<br>351480,82,277,47,2014-11-19,2014-11-19
<br>351481,82,277,47,2014-11-19,2014-11-19
<br>351482,82,277,47,2014-11-19,2014-11-19
<br>351483,82,277,47,2014-11-19,2014-11-19
<br>351484,82,277,47,2014-11-19,2014-11-19
<br>351485,82,277,47,2014-11-19,2014-11-19
<br>351486,82,277,47,2014-11-19,2014-11-19
<br>351487,82,277,47,2014-11-19,2014-11-19
<br>351488,82,277,47,2014-11-19,2014-11-19
<br>351534,82,40,47,2014-11-19,2014-11-19
<br>351535,82,40,47,2014-11-19,2014-11-19
<br>351536,82,40,47,2014-11-19,2014-11-19
<br>351537,82,40,47,2014-11-19,2014-11-19
<br>351538,82,40,47,2014-11-19,2014-11-19
<br>351539,82,40,47,2014-11-19,2014-11-19
<br>351579,71,108,84,2014-11-20,2014-11-20
<br>351580,71,108,84,2014-11-20,2014-11-20
<br>351581,71,108,84,2014-11-20,2014-11-20
<br>351582,71,108,84,2014-11-20,2014-11-20
<br>352026,71,37,47,2014-11-20,2014-11-20
<br>352027,71,37,47,2014-11-20,2014-11-20
<br>352028,71,37,47,2014-11-20,2014-11-20
<br>352029,71,37,47,2014-11-20,2014-11-20
<br>352030,71,37,47,2014-11-20,2014-11-20
<br>352031,71,37,47,2014-11-20,2014-11-20
<br>352032,71,37,47,2014-11-20,2014-11-20
<br>352033,71,37,47,2014-11-20,2014-11-20
<br>352034,71,37,47,2014-11-20,2014-11-20
<br>352035,71,37,47,2014-11-20,2014-11-20
<br>352036,71,37,47,2014-11-20,2014-11-20
<br>352037,71,37,47,2014-11-20,2014-11-20
<br>352038,71,37,47,2014-11-20,2014-11-20
<br>352039,71,37,47,2014-11-20,2014-11-20
<br>352040,71,37,47,2014-11-20,2014-11-20
<br>352041,71,37,47,2014-11-20,2014-11-20
<br>352025,71,37,47,2014-11-20,2014-11-20
<br>352024,71,37,47,2014-11-20,2014-11-20
<br>352022,71,37,47,2014-11-20,2014-11-20
<br>352023,71,37,47,2014-11-20,2014-11-20
<br>352042,71,37,47,2014-11-20,2014-11-20
<br>351955,82,277,47,2014-11-20,2014-11-20
<br>351956,82,277,47,2014-11-20,2014-11-20
<br>351957,82,277,47,2014-11-20,2014-11-20
<br>351958,82,277,47,2014-11-20,2014-11-20
<br>351959,82,277,47,2014-11-20,2014-11-20
<br>351960,82,277,47,2014-11-20,2014-11-20
<br>351945,82,277,47,2014-11-20,2014-11-20
<br>351954,82,277,47,2014-11-20,2014-11-20
<br>351953,82,277,47,2014-11-20,2014-11-20
<br>351952,82,277,47,2014-11-20,2014-11-20
<br>351946,82,277,47,2014-11-20,2014-11-20
<br>351947,82,277,47,2014-11-20,2014-11-20
<br>351948,82,277,47,2014-11-20,2014-11-20
<br>351949,82,277,47,2014-11-20,2014-11-20
<br>351950,82,277,47,2014-11-20,2014-11-20
<br>351951,82,277,47,2014-11-20,2014-11-20
<br>352043,71,37,47,2014-11-20,2014-11-20
<br>352044,71,37,47,2014-11-20,2014-11-20
<br>351828,82,40,47,2014-11-20,2014-11-20
<br>351829,82,40,47,2014-11-20,2014-11-20
<br>351830,82,40,47,2014-11-20,2014-11-20
<br>351831,82,40,47,2014-11-20,2014-11-20
<br>351832,82,40,47,2014-11-20,2014-11-20
<br>351833,82,40,47,2014-11-20,2014-11-20
<br>351834,82,40,47,2014-11-20,2014-11-20
<br>351835,82,40,47,2014-11-20,2014-11-20
<br>351836,82,40,47,2014-11-20,2014-11-20
<br>351837,82,40,47,2014-11-20,2014-11-20
<br>351838,82,40,47,2014-11-20,2014-11-20
<br>351839,82,40,47,2014-11-20,2014-11-20
<br>351840,82,40,47,2014-11-20,2014-11-20
<br>351841,82,40,47,2014-11-20,2014-11-20
<br>351842,82,40,47,2014-11-20,2014-11-20
<br>351843,82,40,47,2014-11-20,2014-11-20
<br>351844,82,40,47,2014-11-20,2014-11-20
<br>351845,82,40,47,2014-11-20,2014-11-20
<br>351846,82,40,47,2014-11-20,2014-11-20
<br>351847,82,40,47,2014-11-20,2014-11-20
<br>351848,82,40,47,2014-11-20,2014-11-20
<br>351849,82,40,47,2014-11-20,2014-11-20
<br>351850,82,40,47,2014-11-20,2014-11-20
<br>351851,82,40,47,2014-11-20,2014-11-20
<br>351852,82,40,47,2014-11-20,2014-11-20
<br>351853,82,40,47,2014-11-20,2014-11-20
<br>351854,82,40,47,2014-11-20,2014-11-20
<br>351855,82,40,47,2014-11-20,2014-11-20
<br>351856,82,40,47,2014-11-20,2014-11-20
<br>351857,82,40,47,2014-11-20,2014-11-20
<br>351858,82,40,47,2014-11-20,2014-11-20
<br>351859,82,40,47,2014-11-20,2014-11-20
<br>351860,82,40,47,2014-11-20,2014-11-20
<br>351861,82,40,47,2014-11-20,2014-11-20
<br>351862,82,40,47,2014-11-20,2014-11-20
<br>351863,82,40,47,2014-11-20,2014-11-20
<br>351864,82,40,47,2014-11-20,2014-11-20
<br>351865,82,40,47,2014-11-20,2014-11-20
<br>351866,82,40,47,2014-11-20,2014-11-20
<br>351867,82,40,47,2014-11-20,2014-11-20
<br>351868,82,40,47,2014-11-20,2014-11-20
<br>351869,82,40,47,2014-11-20,2014-11-20
<br>351870,82,40,47,2014-11-20,2014-11-20
<br>351871,82,40,47,2014-11-20,2014-11-20
<br>351872,82,40,47,2014-11-20,2014-11-20
<br>351873,82,40,47,2014-11-20,2014-11-20
<br>351874,82,40,47,2014-11-20,2014-11-20
<br>351875,82,40,47,2014-11-20,2014-11-20
<br>351876,82,40,47,2014-11-20,2014-11-20
<br>351877,82,40,47,2014-11-20,2014-11-20
<br>351878,82,40,47,2014-11-20,2014-11-20
<br>351879,82,40,47,2014-11-20,2014-11-20
<br>351880,82,40,47,2014-11-20,2014-11-20
<br>351881,82,40,47,2014-11-20,2014-11-20
<br>351882,82,40,47,2014-11-20,2014-11-20
<br>351883,82,40,47,2014-11-20,2014-11-20
<br>351884,82,40,47,2014-11-20,2014-11-20
<br>351885,82,40,47,2014-11-20,2014-11-20
<br>351886,82,40,47,2014-11-20,2014-11-20
<br>351887,82,40,47,2014-11-20,2014-11-20
<br>351889,82,40,47,2014-11-20,2014-11-20
<br>351890,82,40,47,2014-11-20,2014-11-20
<br>351891,82,40,47,2014-11-20,2014-11-20
<br>351963,71,108,84,2014-11-20,2014-11-20
<br>351964,71,108,84,2014-11-20,2014-11-20
<br>351965,71,108,84,2014-11-20,2014-11-20
<br>351966,71,108,84,2014-11-20,2014-11-20
<br>351967,71,108,84,2014-11-20,2014-11-20
<br>351968,71,108,84,2014-11-20,2014-11-20
<br>351969,71,108,84,2014-11-20,2014-11-20
<br>351970,71,108,84,2014-11-20,2014-11-20
<br>351971,71,108,84,2014-11-20,2014-11-20
<br>351973,821,108,167,2014-11-20,2014-11-20
<br>351974,821,108,167,2014-11-20,2014-11-20
<br>351975,821,108,167,2014-11-20,2014-11-20
<br>351976,821,108,167,2014-11-20,2014-11-20
<br>354437,71,71,102,2014-12-03,2014-11-03
<br>352421,628,393,84,2014-11-21,2014-11-21
<br>352422,628,393,84,2014-11-21,2014-11-21
<br>352423,628,393,84,2014-11-21,2014-11-21
<br>352424,628,393,84,2014-11-21,2014-11-21
<br>352425,628,393,84,2014-11-21,2014-11-21
<br>352426,628,393,84,2014-11-21,2014-11-21
<br>352427,628,393,84,2014-11-21,2014-11-21
<br>352428,628,393,84,2014-11-21,2014-11-21
<br>352429,628,393,84,2014-11-21,2014-11-21
<br>352430,628,393,114,2014-11-21,2014-11-21
<br>352431,628,393,114,2014-11-21,2014-11-21
<br>352432,628,393,84,2014-11-21,2014-11-21
<br>352433,628,393,84,2014-11-21,2014-11-21
<br>352434,628,393,84,2014-11-21,2014-11-21
<br>352435,628,393,84,2014-11-21,2014-11-21
<br>352436,628,393,84,2014-11-21,2014-11-21
<br>352437,628,393,84,2014-11-21,2014-11-21
<br>352438,628,393,84,2014-11-21,2014-11-21
<br>352439,628,393,84,2014-11-21,2014-11-21
<br>352440,628,393,84,2014-11-21,2014-11-21
<br>352441,628,393,114,2014-11-21,2014-11-21
<br>352442,628,393,114,2014-11-21,2014-11-21
<br>352443,628,393,84,2014-11-21,2014-11-21
<br>352444,628,393,84,2014-11-21,2014-11-21
<br>352445,628,393,84,2014-11-21,2014-11-21
<br>352446,628,393,114,2014-11-21,2014-11-21
<br>352447,628,393,114,2014-11-21,2014-11-21
<br>352729,628,332,47,2014-11-24,2014-11-24
<br>352730,628,332,47,2014-11-24,2014-11-24
<br>352731,628,332,47,2014-11-24,2014-11-24
<br>352794,71,108,29,2014-11-24,2014-11-24
<br>352795,71,108,29,2014-11-24,2014-11-24
<br>352796,71,108,29,2014-11-24,2014-11-24
<br>352797,71,108,29,2014-11-24,2014-11-24
<br>352798,71,108,29,2014-11-24,2014-11-24
<br>352799,71,108,29,2014-11-24,2014-11-24
<br>352800,71,108,29,2014-11-24,2014-11-24
<br>352801,71,108,29,2014-11-24,2014-11-24
<br>352811,71,108,84,2014-11-24,2014-11-24
<br>352812,71,108,84,2014-11-24,2014-11-24
<br>352813,71,108,84,2014-11-24,2014-11-24
<br>352814,71,108,84,2014-11-24,2014-11-24
<br>352815,71,108,84,2014-11-24,2014-11-24
<br>352816,71,108,84,2014-11-24,2014-11-24
<br>352817,71,108,84,2014-11-24,2014-11-24
<br>352818,71,108,84,2014-11-24,2014-11-24
<br>352819,71,108,84,2014-11-24,2014-11-24
<br>352820,71,108,84,2014-11-24,2014-11-24
<br>352821,71,108,84,2014-11-24,2014-11-24
<br>352822,71,108,84,2014-11-24,2014-11-24
<br>353077,71,71,121,2014-11-25,2014-11-25
<br>353078,71,71,121,2014-11-25,2014-11-25
<br>353079,71,71,121,2014-11-25,2014-11-25
<br>353116,628,393,47,2014-11-25,2014-11-25
<br>353117,628,393,47,2014-11-25,2014-11-25
<br>353118,628,393,47,2014-11-25,2014-11-25
<br>353119,628,393,47,2014-11-25,2014-11-25
<br>353120,628,393,47,2014-11-25,2014-11-25
<br>353121,628,393,47,2014-11-25,2014-11-25
<br>353122,628,393,47,2014-11-25,2014-11-25
<br>353123,628,393,47,2014-11-25,2014-11-25
<br>353124,628,393,47,2014-11-25,2014-11-25
<br>353125,628,393,47,2014-11-25,2014-11-25
<br>353126,628,393,47,2014-11-25,2014-11-25
<br>353127,628,393,47,2014-11-25,2014-11-25
<br>353128,628,393,47,2014-11-25,2014-11-25
<br>353129,628,393,47,2014-11-25,2014-11-25
<br>353130,628,393,47,2014-11-25,2014-11-25
<br>353131,628,393,47,2014-11-25,2014-11-25
<br>353279,71,360,47,2014-11-26,2014-11-25
<br>353280,71,360,47,2014-11-26,2014-11-25
<br>353281,71,360,47,2014-11-26,2014-11-25
<br>353282,71,360,47,2014-11-26,2014-11-25
<br>353287,71,360,47,2014-11-26,2014-11-25
<br>353288,71,360,47,2014-11-26,2014-11-25
<br>353289,71,360,47,2014-11-26,2014-11-25
<br>353283,71,360,47,2014-11-26,2014-11-25
<br>353284,71,360,47,2014-11-26,2014-11-25
<br>353285,71,360,47,2014-11-26,2014-11-25
<br>353286,71,360,47,2014-11-26,2014-11-25
<br>353259,82,285,47,2014-11-25,2014-11-25
<br>353260,82,285,47,2014-11-25,2014-11-25
<br>353261,82,285,47,2014-11-25,2014-11-25
<br>353262,82,285,47,2014-11-25,2014-11-25
<br>353263,82,285,47,2014-11-25,2014-11-25
<br>353258,82,285,47,2014-11-25,2014-11-25
<br>353257,82,285,47,2014-11-25,2014-11-25
<br>353249,82,285,47,2014-11-25,2014-11-25
<br>353250,82,285,47,2014-11-25,2014-11-25
<br>353251,82,285,47,2014-11-25,2014-11-25
<br>353252,82,285,47,2014-11-25,2014-11-25
<br>353253,82,285,47,2014-11-25,2014-11-25
<br>353254,82,285,47,2014-11-25,2014-11-25
<br>353255,82,285,47,2014-11-25,2014-11-25
<br>353256,82,285,47,2014-11-25,2014-11-25
<br>353264,82,285,47,2014-11-25,2014-11-25
<br>353290,71,360,47,2014-11-26,2014-11-25
<br>353291,71,360,47,2014-11-26,2014-11-25
<br>353293,71,360,47,2014-11-26,2014-11-25
<br>353294,71,360,47,2014-11-26,2014-11-25
<br>353295,71,360,47,2014-11-26,2014-11-25
<br>353296,71,360,47,2014-11-26,2014-11-25
<br>353866,82,285,47,2014-11-27,2014-11-25
<br>353867,82,285,47,2014-11-27,2014-11-25
<br>353868,82,285,47,2014-11-27,2014-11-25
<br>353869,82,285,47,2014-11-27,2014-11-25
<br>353870,82,285,47,2014-11-27,2014-11-25
<br>353871,82,285,47,2014-11-27,2014-11-25
<br>353872,82,285,47,2014-11-27,2014-11-25
<br>353873,82,285,47,2014-11-27,2014-11-25
<br>353509,71,40,29,2014-11-27,2014-11-27
<br>353510,71,40,29,2014-11-27,2014-11-27
<br>353511,71,40,29,2014-11-27,2014-11-27
<br>353512,71,40,29,2014-11-27,2014-11-27
<br>353513,71,40,29,2014-11-27,2014-11-27
<br>353514,71,40,29,2014-11-27,2014-11-27
<br>353515,71,40,29,2014-11-27,2014-11-27
<br>353516,71,40,29,2014-11-27,2014-11-27
<br>353517,71,40,29,2014-11-27,2014-11-27
<br>353518,71,40,29,2014-11-27,2014-11-27
<br>353533,71,40,27,2014-11-27,2014-11-27
<br>353534,71,40,27,2014-11-27,2014-11-27
<br>353535,71,40,27,2014-11-27,2014-11-27
<br>353536,71,40,27,2014-11-27,2014-11-27
<br>353537,71,40,27,2014-12-23,2014-11-27
<br>353538,71,40,27,2014-12-23,2014-11-27
<br>353539,71,40,27,2014-11-27,2014-11-27
<br>353540,71,40,27,2014-11-27,2014-11-27
<br>353541,71,40,27,2014-11-27,2014-11-27
<br>353542,71,40,27,2014-11-27,2014-11-27
<br>353543,71,40,27,2014-11-27,2014-11-27
<br>353544,71,40,27,2014-12-23,2014-11-27
<br>353545,71,40,27,2014-12-23,2014-11-27
<br>353546,71,40,27,2014-11-27,2014-11-27
<br>353547,71,40,27,2014-11-27,2014-11-27
<br>353548,71,40,27,2014-11-27,2014-11-27
<br>353549,71,40,27,2014-11-27,2014-11-27
<br>353550,71,40,27,2014-11-27,2014-11-27
<br>353551,71,40,27,2014-11-27,2014-11-27
<br>353552,71,40,27,2014-11-27,2014-11-27
<br>353553,71,40,27,2014-11-27,2014-11-27
<br>353554,71,40,27,2014-11-27,2014-11-27
<br>353555,71,40,27,2014-11-27,2014-11-27
<br>353556,71,40,27,2014-11-27,2014-11-27
<br>353557,71,40,27,2014-11-27,2014-11-27
<br>353558,71,40,27,2014-11-27,2014-11-27
<br>353559,71,40,27,2014-11-27,2014-11-27
<br>353560,71,40,27,2014-12-23,2014-11-27
<br>353561,71,40,27,2014-12-23,2014-11-27
<br>353562,71,40,27,2014-11-27,2014-11-27
<br>353563,71,40,27,2014-11-27,2014-11-27
<br>353564,71,40,27,2014-11-27,2014-11-27
<br>353565,71,40,27,2014-11-27,2014-11-27
<br>353566,71,40,27,2014-11-27,2014-11-27
